identity	surface	tier	status	target	owner	limits	proof	subgroup
claim:bfcf950a97aeec5198bb857d	map	EXPERIMENTAL	BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	x86_64-systemv-elf-linux	compiler/semantic/tensor/g016_source_vertical.inc	Actual Bool/Int64/binary64 operands and native rank/shape/stride/root descriptors; Bool storage is packed bytes; CPU rank 0..6 and 4096 elements; Int construction/arithmetic retains C12 rank 0..3, dimensions 0..8 and 64 elements; index tensors from argMax retain full result geometry. Shape inputs are constant Int Tuples or material Int Vectors. fromBuffer copies exact typed Int/Float Vector, live Int Slice or checked 0/1 Bytes for Bool. Float selection uses equal shapes or explicit broadcastTo; map uses a typed noncapturing Float function and preserves ordered effects. Float reductions reject empty/nonfinite inputs and invalid axes; first argMax tie. Structural methods compose native owners; peers are 1..6 immutable Tensor names in a Tuple, split takes 1..6 exact sizes, padding has two entries per axis. Readonly function borrows and caller-owned result copies preserve lifetimes. Every cited oracle executes real source, including negatives and bounded-domain failures.	NO_STABLE_RUNTIME_CLAIM	G178-S08
claim:c1e8c36540cf3bee9f79998e	TcpStream	TARGET_GATED	TARGET_OR_ENVIRONMENT_JUSTIFIED	x86_64-systemv-elf-linux	sdk/interfaces/prelude/stdlib-registry.json	Network access explicitly forbidden in this mission; no socket or external service is opened	NO_STABLE_RUNTIME_CLAIM	G178-S08
claim:c9361e0220afeeb004edb241	Chart	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	compiler/semantic/visual/g018_source_vertical.inc	Spelling alias only; inspect every qualified declaration: g018-declaration:Chart.line(series); g018-declaration:Chart.scatter(points); g018-declaration:Chart.bar(categories, values); g018-declaration:Chart.histogram(values, bins)	NO_STABLE_RUNTIME_CLAIM	G178-S08
claim:cdd6f35f0cce52bc9393194b	contiguous	EXPERIMENTAL	BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	x86_64-systemv-elf-linux	compiler/semantic/tensor/g016_source_vertical.inc	Actual Bool/Int64/binary64 operands and native rank/shape/stride/root descriptors; Bool storage is packed bytes; CPU rank 0..6 and 4096 elements; Int construction/arithmetic retains C12 rank 0..3, dimensions 0..8 and 64 elements; index tensors from argMax retain full result geometry. Shape inputs are constant Int Tuples or material Int Vectors. fromBuffer copies exact typed Int/Float Vector, live Int Slice or checked 0/1 Bytes for Bool. Float selection uses equal shapes or explicit broadcastTo; map uses a typed noncapturing Float function and preserves ordered effects. Float reductions reject empty/nonfinite inputs and invalid axes; first argMax tie. Structural methods compose native owners; peers are 1..6 immutable Tensor names in a Tuple, split takes 1..6 exact sizes, padding has two entries per axis. Readonly function borrows and caller-owned result copies preserve lifetimes. Every cited oracle executes real source, including negatives and bounded-domain failures.	NO_STABLE_RUNTIME_CLAIM	G178-S08
claim:cea73b106af8283c756c7888	on	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	compiler/semantic/visual/g018_source_vertical.inc	Spelling alias only; inspect every qualified declaration: g018-declaration:widget.on(event, handler)	NO_STABLE_RUNTIME_CLAIM	G178-S08
claim:cfee2ec777861fbb23525021	shape	EXPERIMENTAL	BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	x86_64-systemv-elf-linux	compiler/semantic/tensor/g016_source_vertical.inc	Actual Bool/Int64/binary64 operands and native rank/shape/stride/root descriptors; Bool storage is packed bytes; CPU rank 0..6 and 4096 elements; Int construction/arithmetic retains C12 rank 0..3, dimensions 0..8 and 64 elements; index tensors from argMax retain full result geometry. Shape inputs are constant Int Tuples or material Int Vectors. fromBuffer copies exact typed Int/Float Vector, live Int Slice or checked 0/1 Bytes for Bool. Float selection uses equal shapes or explicit broadcastTo; map uses a typed noncapturing Float function and preserves ordered effects. Float reductions reject empty/nonfinite inputs and invalid axes; first argMax tie. Structural methods compose native owners; peers are 1..6 immutable Tensor names in a Tuple, split takes 1..6 exact sizes, padding has two entries per axis. Readonly function borrows and caller-owned result copies preserve lifetimes. Every cited oracle executes real source, including negatives and bounded-domain failures.	NO_STABLE_RUNTIME_CLAIM	G178-S08
claim:d04c96e1652ec9dcbde68102	sum	EXPERIMENTAL	BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	x86_64-systemv-elf-linux	compiler/semantic/tensor/g016_source_vertical.inc	Actual Bool/Int64/binary64 operands and native rank/shape/stride/root descriptors; Bool storage is packed bytes; CPU rank 0..6 and 4096 elements; Int construction/arithmetic retains C12 rank 0..3, dimensions 0..8 and 64 elements; index tensors from argMax retain full result geometry. Shape inputs are constant Int Tuples or material Int Vectors. fromBuffer copies exact typed Int/Float Vector, live Int Slice or checked 0/1 Bytes for Bool. Float selection uses equal shapes or explicit broadcastTo; map uses a typed noncapturing Float function and preserves ordered effects. Float reductions reject empty/nonfinite inputs and invalid axes; first argMax tie. Structural methods compose native owners; peers are 1..6 immutable Tensor names in a Tuple, split takes 1..6 exact sizes, padding has two entries per axis. Readonly function borrows and caller-owned result copies preserve lifetimes. Every cited oracle executes real source, including negatives and bounded-domain failures.	NO_STABLE_RUNTIME_CLAIM	G178-S08
claim:d0b6a8b8b001e330f31420ef	dotFlattened	EXPERIMENTAL	BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	x86_64-systemv-elf-linux	compiler/semantic/matrix/g015_source_vertical.inc	Canonical native descriptor, actual Int64 (dimensions 0..8) / binary64 (0..64) operands; independent owned results and root-provenance views; row-major fromBuffer copies live Int Slice or typed Int/Float Vector, exact count/dtype and lexical release gates; native Float LU returns (compact factors, permutation), QR returns (thin Q, R), using existing Tuple projections; finite factorization dimensions at most 32 with singular/domain rejection; readonly Matrix parameter borrows and caller-owned hidden-result copies preserve lifetimes and ordered arguments; scalar calls reclaim temporaries; runtime-shaped axis Vectors reuse native Vector/statistics and Random consumers; checked Int axis sums publish atomically; no whole-source projection or fixed report	NO_STABLE_RUNTIME_CLAIM	G178-S08
claim:d1068a15c3e074dda9a61dec	kind	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	compiler/semantic/visual/g018_source_vertical.inc	Spelling alias only; inspect every qualified declaration: g018-declaration:event.kind()	NO_STABLE_RUNTIME_CLAIM	G178-S08
claim:d15089e6425bfd58b2ee1e3b	add	EXPERIMENTAL	BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	x86_64-systemv-elf-linux	compiler/semantic/tensor/g016_source_vertical.inc	Actual Bool/Int64/binary64 operands and native rank/shape/stride/root descriptors; Bool storage is packed bytes; CPU rank 0..6 and 4096 elements; Int construction/arithmetic retains C12 rank 0..3, dimensions 0..8 and 64 elements; index tensors from argMax retain full result geometry. Shape inputs are constant Int Tuples or material Int Vectors. fromBuffer copies exact typed Int/Float Vector, live Int Slice or checked 0/1 Bytes for Bool. Float selection uses equal shapes or explicit broadcastTo; map uses a typed noncapturing Float function and preserves ordered effects. Float reductions reject empty/nonfinite inputs and invalid axes; first argMax tie. Structural methods compose native owners; peers are 1..6 immutable Tensor names in a Tuple, split takes 1..6 exact sizes, padding has two entries per axis. Readonly function borrows and caller-owned result copies preserve lifetimes. Every cited oracle executes real source, including negatives and bounded-domain failures.	NO_STABLE_RUNTIME_CLAIM	G178-S08
claim:d3c24d021fc9a718e02fe636	axis	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	compiler/semantic/visual/g018_source_vertical.inc	Spelling alias only; inspect every qualified declaration: g018-declaration:chart.axis(axis, options)	NO_STABLE_RUNTIME_CLAIM	G178-S08
claim:d4664ef38ce331e2e10af535	solve	EXPERIMENTAL	BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	x86_64-systemv-elf-linux	compiler/semantic/matrix/g015_source_vertical.inc	Canonical native descriptor, actual Int64 (dimensions 0..8) / binary64 (0..64) operands; independent owned results and root-provenance views; row-major fromBuffer copies live Int Slice or typed Int/Float Vector, exact count/dtype and lexical release gates; native Float LU returns (compact factors, permutation), QR returns (thin Q, R), using existing Tuple projections; finite factorization dimensions at most 32 with singular/domain rejection; readonly Matrix parameter borrows and caller-owned hidden-result copies preserve lifetimes and ordered arguments; scalar calls reclaim temporaries; runtime-shaped axis Vectors reuse native Vector/statistics and Random consumers; checked Int axis sums publish atomically; no whole-source projection or fixed report	NO_STABLE_RUNTIME_CLAIM	G178-S08
claim:d7f17cd593636cf4d2f40efc	Device	TARGET_GATED	TARGET_OR_ENVIRONMENT_JUSTIFIED	x86_64-systemv-elf-linux	sdk/interfaces/prelude/stdlib-registry.json	The actual native GPU backend is NONE/UNAVAILABLE and context creation fails with BACKEND_UNSUPPORTED; compiler/sdk/g022_gpu.py explicitly has no authenticated physical GPU/driver. The experimental Device export does not promise a CPU-reference device as physical hardware. No physical device is opened or claimed as runtime coverage. Native owner SHA256=9e29cefae606e8e345393de2d648fb882cff620a5e7dc4f3891b3fe6a37d426c	NO_STABLE_RUNTIME_CLAIM	G178-S08
claim:dcf575bdd5c2a2b8f3a8eb1c	scatter	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	compiler/semantic/visual/g018_source_vertical.inc	Spelling alias only; inspect every qualified declaration: g018-declaration:Chart.scatter(points)	NO_STABLE_RUNTIME_CLAIM	G178-S08
claim:e3a8de44c8db1736ddaf18ce	isSquare	EXPERIMENTAL	BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	x86_64-systemv-elf-linux	compiler/semantic/matrix/g015_source_vertical.inc	Canonical native descriptor, actual Int64 (dimensions 0..8) / binary64 (0..64) operands; independent owned results and root-provenance views; row-major fromBuffer copies live Int Slice or typed Int/Float Vector, exact count/dtype and lexical release gates; native Float LU returns (compact factors, permutation), QR returns (thin Q, R), using existing Tuple projections; finite factorization dimensions at most 32 with singular/domain rejection; readonly Matrix parameter borrows and caller-owned hidden-result copies preserve lifetimes and ordered arguments; scalar calls reclaim temporaries; runtime-shaped axis Vectors reuse native Vector/statistics and Random consumers; checked Int axis sums publish atomically; no whole-source projection or fixed report	NO_STABLE_RUNTIME_CLAIM	G178-S08
claim:e6f03d9025ad1fba7a3c50c7	storageId	EXPERIMENTAL	BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	x86_64-systemv-elf-linux	compiler/semantic/tensor/g016_source_vertical.inc	Actual Bool/Int64/binary64 operands and native rank/shape/stride/root descriptors; Bool storage is packed bytes; CPU rank 0..6 and 4096 elements; Int construction/arithmetic retains C12 rank 0..3, dimensions 0..8 and 64 elements; index tensors from argMax retain full result geometry. Shape inputs are constant Int Tuples or material Int Vectors. fromBuffer copies exact typed Int/Float Vector, live Int Slice or checked 0/1 Bytes for Bool. Float selection uses equal shapes or explicit broadcastTo; map uses a typed noncapturing Float function and preserves ordered effects. Float reductions reject empty/nonfinite inputs and invalid axes; first argMax tie. Structural methods compose native owners; peers are 1..6 immutable Tensor names in a Tuple, split takes 1..6 exact sizes, padding has two entries per axis. Readonly function borrows and caller-owned result copies preserve lifetimes. Every cited oracle executes real source, including negatives and bounded-domain failures.	NO_STABLE_RUNTIME_CLAIM	G178-S08
claim:e9be758e3cbeade32a42f841	row	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	compiler/semantic/visual/g018_source_vertical.inc	Spelling alias only; inspect every qualified declaration: g018-declaration:Layout.row(children)	NO_STABLE_RUNTIME_CLAIM	G178-S08
claim:ea7a3a79b3cc7c4a89f71f6e	elementCount	EXPERIMENTAL	BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	x86_64-systemv-elf-linux	compiler/semantic/tensor/g016_source_vertical.inc	Actual Bool/Int64/binary64 operands and native rank/shape/stride/root descriptors; Bool storage is packed bytes; CPU rank 0..6 and 4096 elements; Int construction/arithmetic retains C12 rank 0..3, dimensions 0..8 and 64 elements; index tensors from argMax retain full result geometry. Shape inputs are constant Int Tuples or material Int Vectors. fromBuffer copies exact typed Int/Float Vector, live Int Slice or checked 0/1 Bytes for Bool. Float selection uses equal shapes or explicit broadcastTo; map uses a typed noncapturing Float function and preserves ordered effects. Float reductions reject empty/nonfinite inputs and invalid axes; first argMax tie. Structural methods compose native owners; peers are 1..6 immutable Tensor names in a Tuple, split takes 1..6 exact sizes, padding has two entries per axis. Readonly function borrows and caller-owned result copies preserve lifetimes. Every cited oracle executes real source, including negatives and bounded-domain failures.	NO_STABLE_RUNTIME_CLAIM	G178-S08
claim:ebca1d83f744c097e92b7ec3	textInput	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	compiler/semantic/visual/g018_source_vertical.inc	Spelling alias only; inspect every qualified declaration: g018-declaration:event.textInput()	NO_STABLE_RUNTIME_CLAIM	G178-S08
claim:ec314620f2a192265d5e39d2	new	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	compiler/semantic/visual/g018_source_vertical.inc	Spelling alias only; inspect every qualified declaration: g018-declaration:Button.new(label); g018-declaration:TextInput.new(value); g018-declaration:Label.new(text)	NO_STABLE_RUNTIME_CLAIM	G178-S08
claim:ecf1a19f6e84236aeb8d2d52	dtype	EXPERIMENTAL	BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	x86_64-systemv-elf-linux	compiler/semantic/tensor/g016_source_vertical.inc	Actual Bool/Int64/binary64 operands and native rank/shape/stride/root descriptors; Bool storage is packed bytes; CPU rank 0..6 and 4096 elements; Int construction/arithmetic retains C12 rank 0..3, dimensions 0..8 and 64 elements; index tensors from argMax retain full result geometry. Shape inputs are constant Int Tuples or material Int Vectors. fromBuffer copies exact typed Int/Float Vector, live Int Slice or checked 0/1 Bytes for Bool. Float selection uses equal shapes or explicit broadcastTo; map uses a typed noncapturing Float function and preserves ordered effects. Float reductions reject empty/nonfinite inputs and invalid axes; first argMax tie. Structural methods compose native owners; peers are 1..6 immutable Tensor names in a Tuple, split takes 1..6 exact sizes, padding has two entries per axis. Readonly function borrows and caller-owned result copies preserve lifetimes. Every cited oracle executes real source, including negatives and bounded-domain failures.	NO_STABLE_RUNTIME_CLAIM	G178-S08
claim:edcd2d3b21e0c8e9efaef92d	Tensor	EXPERIMENTAL	BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	x86_64-systemv-elf-linux	compiler/semantic/tensor/g016_source_vertical.inc	Actual Bool/Int64/binary64 operands and native rank/shape/stride/root descriptors; Bool storage is packed bytes; CPU rank 0..6 and 4096 elements; Int construction/arithmetic retains C12 rank 0..3, dimensions 0..8 and 64 elements; index tensors from argMax retain full result geometry. Shape inputs are constant Int Tuples or material Int Vectors. fromBuffer copies exact typed Int/Float Vector, live Int Slice or checked 0/1 Bytes for Bool. Float selection uses equal shapes or explicit broadcastTo; map uses a typed noncapturing Float function and preserves ordered effects. Float reductions reject empty/nonfinite inputs and invalid axes; first argMax tie. Structural methods compose native owners; peers are 1..6 immutable Tensor names in a Tuple, split takes 1..6 exact sizes, padding has two entries per axis. Readonly function borrows and caller-owned result copies preserve lifetimes. Every cited oracle executes real source, including negatives and bounded-domain failures.	NO_STABLE_RUNTIME_CLAIM	G178-S08
claim:f0469eb8a7664220265b2c49	fromBuffer	EXPERIMENTAL	BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	x86_64-systemv-elf-linux	compiler/semantic/matrix/g015_source_vertical.inc	Canonical native descriptor, actual Int64 (dimensions 0..8) / binary64 (0..64) operands; independent owned results and root-provenance views; row-major fromBuffer copies live Int Slice or typed Int/Float Vector, exact count/dtype and lexical release gates; native Float LU returns (compact factors, permutation), QR returns (thin Q, R), using existing Tuple projections; finite factorization dimensions at most 32 with singular/domain rejection; readonly Matrix parameter borrows and caller-owned hidden-result copies preserve lifetimes and ordered arguments; scalar calls reclaim temporaries; runtime-shaped axis Vectors reuse native Vector/statistics and Random consumers; checked Int axis sums publish atomically; no whole-source projection or fixed report	NO_STABLE_RUNTIME_CLAIM	G178-S08
claim:f0534e0199a23ffff138f91f	pad	EXPERIMENTAL	BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	x86_64-systemv-elf-linux	compiler/semantic/tensor/g016_source_vertical.inc	Actual Bool/Int64/binary64 operands and native rank/shape/stride/root descriptors; Bool storage is packed bytes; CPU rank 0..6 and 4096 elements; Int construction/arithmetic retains C12 rank 0..3, dimensions 0..8 and 64 elements; index tensors from argMax retain full result geometry. Shape inputs are constant Int Tuples or material Int Vectors. fromBuffer copies exact typed Int/Float Vector, live Int Slice or checked 0/1 Bytes for Bool. Float selection uses equal shapes or explicit broadcastTo; map uses a typed noncapturing Float function and preserves ordered effects. Float reductions reject empty/nonfinite inputs and invalid axes; first argMax tie. Structural methods compose native owners; peers are 1..6 immutable Tensor names in a Tuple, split takes 1..6 exact sizes, padding has two entries per axis. Readonly function borrows and caller-owned result copies preserve lifetimes. Every cited oracle executes real source, including negatives and bounded-domain failures.	NO_STABLE_RUNTIME_CLAIM	G178-S08
claim:f1e007d7a52ffd680296d966	matmul	EXPERIMENTAL	BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	x86_64-systemv-elf-linux	compiler/semantic/matrix/g015_source_vertical.inc	Canonical native descriptor, actual Int64 (dimensions 0..8) / binary64 (0..64) operands; independent owned results and root-provenance views; row-major fromBuffer copies live Int Slice or typed Int/Float Vector, exact count/dtype and lexical release gates; native Float LU returns (compact factors, permutation), QR returns (thin Q, R), using existing Tuple projections; finite factorization dimensions at most 32 with singular/domain rejection; readonly Matrix parameter borrows and caller-owned hidden-result copies preserve lifetimes and ordered arguments; scalar calls reclaim temporaries; runtime-shaped axis Vectors reuse native Vector/statistics and Random consumers; checked Int axis sums publish atomically; no whole-source projection or fixed report	NO_STABLE_RUNTIME_CLAIM	G178-S08
claim:f1e533923a303ee5330a9950	axisSize	EXPERIMENTAL	BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	x86_64-systemv-elf-linux	compiler/semantic/tensor/g016_source_vertical.inc	Actual Bool/Int64/binary64 operands and native rank/shape/stride/root descriptors; Bool storage is packed bytes; CPU rank 0..6 and 4096 elements; Int construction/arithmetic retains C12 rank 0..3, dimensions 0..8 and 64 elements; index tensors from argMax retain full result geometry. Shape inputs are constant Int Tuples or material Int Vectors. fromBuffer copies exact typed Int/Float Vector, live Int Slice or checked 0/1 Bytes for Bool. Float selection uses equal shapes or explicit broadcastTo; map uses a typed noncapturing Float function and preserves ordered effects. Float reductions reject empty/nonfinite inputs and invalid axes; first argMax tie. Structural methods compose native owners; peers are 1..6 immutable Tensor names in a Tuple, split takes 1..6 exact sizes, padding has two entries per axis. Readonly function borrows and caller-owned result copies preserve lifetimes. Every cited oracle executes real source, including negatives and bounded-domain failures.	NO_STABLE_RUNTIME_CLAIM	G178-S08
claim:f425eab0428f11f66e951d15	trace	EXPERIMENTAL	BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	x86_64-systemv-elf-linux	compiler/semantic/matrix/g015_source_vertical.inc	Canonical native descriptor, actual Int64 (dimensions 0..8) / binary64 (0..64) operands; independent owned results and root-provenance views; row-major fromBuffer copies live Int Slice or typed Int/Float Vector, exact count/dtype and lexical release gates; native Float LU returns (compact factors, permutation), QR returns (thin Q, R), using existing Tuple projections; finite factorization dimensions at most 32 with singular/domain rejection; readonly Matrix parameter borrows and caller-owned hidden-result copies preserve lifetimes and ordered arguments; scalar calls reclaim temporaries; runtime-shaped axis Vectors reuse native Vector/statistics and Random consumers; checked Int axis sums publish atomically; no whole-source projection or fixed report	NO_STABLE_RUNTIME_CLAIM	G178-S08
claim:f575ae00aea7095cf6a87558	strides	EXPERIMENTAL	BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	x86_64-systemv-elf-linux	compiler/semantic/tensor/g016_source_vertical.inc	Actual Bool/Int64/binary64 operands and native rank/shape/stride/root descriptors; Bool storage is packed bytes; CPU rank 0..6 and 4096 elements; Int construction/arithmetic retains C12 rank 0..3, dimensions 0..8 and 64 elements; index tensors from argMax retain full result geometry. Shape inputs are constant Int Tuples or material Int Vectors. fromBuffer copies exact typed Int/Float Vector, live Int Slice or checked 0/1 Bytes for Bool. Float selection uses equal shapes or explicit broadcastTo; map uses a typed noncapturing Float function and preserves ordered effects. Float reductions reject empty/nonfinite inputs and invalid axes; first argMax tie. Structural methods compose native owners; peers are 1..6 immutable Tensor names in a Tuple, split takes 1..6 exact sizes, padding has two entries per axis. Readonly function borrows and caller-owned result copies preserve lifetimes. Every cited oracle executes real source, including negatives and bounded-domain failures.	NO_STABLE_RUNTIME_CLAIM	G178-S08
claim:f59f6ee74909ea6781e03705	line	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	compiler/semantic/visual/g018_source_vertical.inc	Spelling alias only; inspect every qualified declaration: g018-declaration:canvas.line(from, to, paint); g018-declaration:Chart.line(series)	NO_STABLE_RUNTIME_CLAIM	G178-S08
claim:f751b8dd7f981c318eea9a3b	qr	EXPERIMENTAL	BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	x86_64-systemv-elf-linux	compiler/semantic/matrix/g015_source_vertical.inc	Canonical native descriptor, actual Int64 (dimensions 0..8) / binary64 (0..64) operands; independent owned results and root-provenance views; row-major fromBuffer copies live Int Slice or typed Int/Float Vector, exact count/dtype and lexical release gates; native Float LU returns (compact factors, permutation), QR returns (thin Q, R), using existing Tuple projections; finite factorization dimensions at most 32 with singular/domain rejection; readonly Matrix parameter borrows and caller-owned hidden-result copies preserve lifetimes and ordered arguments; scalar calls reclaim temporaries; runtime-shaped axis Vectors reuse native Vector/statistics and Random consumers; checked Int axis sums publish atomically; no whole-source projection or fixed report	NO_STABLE_RUNTIME_CLAIM	G178-S08
claim:f91d2749cc5cf8e1dd67cba1	present	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	compiler/semantic/visual/g018_source_vertical.inc	Spelling alias only; inspect every qualified declaration: g018-declaration:window.present(canvas)	NO_STABLE_RUNTIME_CLAIM	G178-S08
claim:f9395df25b9ce0ac684c6a66	multiply	EXPERIMENTAL	BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	x86_64-systemv-elf-linux	compiler/semantic/tensor/g016_source_vertical.inc	Actual Bool/Int64/binary64 operands and native rank/shape/stride/root descriptors; Bool storage is packed bytes; CPU rank 0..6 and 4096 elements; Int construction/arithmetic retains C12 rank 0..3, dimensions 0..8 and 64 elements; index tensors from argMax retain full result geometry. Shape inputs are constant Int Tuples or material Int Vectors. fromBuffer copies exact typed Int/Float Vector, live Int Slice or checked 0/1 Bytes for Bool. Float selection uses equal shapes or explicit broadcastTo; map uses a typed noncapturing Float function and preserves ordered effects. Float reductions reject empty/nonfinite inputs and invalid axes; first argMax tie. Structural methods compose native owners; peers are 1..6 immutable Tensor names in a Tuple, split takes 1..6 exact sizes, padding has two entries per axis. Readonly function borrows and caller-owned result copies preserve lifetimes. Every cited oracle executes real source, including negatives and bounded-domain failures.	NO_STABLE_RUNTIME_CLAIM	G178-S08
claim:f9b3d318db7f2dcf739e26fa	text	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	compiler/semantic/visual/g018_source_vertical.inc	Spelling alias only; inspect every qualified declaration: g018-declaration:canvas.text(text, position, font, paint)	NO_STABLE_RUNTIME_CLAIM	G178-S08
claim:fe3e9e19a3b6697bf30c3745	min	EXPERIMENTAL	BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	x86_64-systemv-elf-linux	compiler/semantic/matrix/g015_source_vertical.inc	Canonical native descriptor, actual Int64 (dimensions 0..8) / binary64 (0..64) operands; independent owned results and root-provenance views; row-major fromBuffer copies live Int Slice or typed Int/Float Vector, exact count/dtype and lexical release gates; native Float LU returns (compact factors, permutation), QR returns (thin Q, R), using existing Tuple projections; finite factorization dimensions at most 32 with singular/domain rejection; readonly Matrix parameter borrows and caller-owned hidden-result copies preserve lifetimes and ordered arguments; scalar calls reclaim temporaries; runtime-shaped axis Vectors reuse native Vector/statistics and Random consumers; checked Int axis sums publish atomically; no whole-source projection or fixed report	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:Array:asSlice	asSlice	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/semantic/collections/array_range.asm	Array<T,N>.asSlice() -> Slice<T>	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:Array:length	length	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/semantic/collections/array_range.asm	Array<T,N>.length() -> Int	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:Dict:clear	clear	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/semantic/collections/g008_source_vertical.inc	Dict<K,V>.clear() -> Unit	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:Dict:containsKey	containsKey	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/semantic/collections/g008_source_vertical.inc	Dict<K,V>.containsKey(key: K) -> Bool	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:Dict:get	get	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/semantic/collections/g008_source_vertical.inc	Dict<K,V>.get(key: K) -> Option<V>	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:Dict:getMutable	getMutable	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/semantic/collections/g008_source_vertical.inc	Dict<K,V>.getMutable(key: K) -> Option<&mut V>	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:Dict:insert	insert	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/semantic/collections/g008_source_vertical.inc	Dict<K,V>.insert(key: K, value: V) -> Option<V>	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:Dict:length	length	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/semantic/collections/g008_source_vertical.inc	Dict<K,V>.length() -> Int	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:Dict:remove	remove	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/semantic/collections/g008_source_vertical.inc	Dict<K,V>.remove(key: K) -> Option<V>	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:Global:break	break	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/semantic/index/project_symbol_index.asm	break	NO_STABLE_RUNTIME_CLAIM	G178-S08
completion:Global:console	console	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/semantic/index/project_symbol_index.asm	console(value)	NO_STABLE_RUNTIME_CLAIM	G178-S08
